Nitrogen,Phosphorus,Potassium,Temperature,Humidity,pH_Value,Rainfall,Crop,Soil_Name
33,29,34,31.40948821,49.21729127,6.832979509,92.99739415,Mango,sandy loam
12,31,26,35.7877738,51.94190321,5.395275719,100.2160615,Mango,sandy loam
12,34,28,33.36140093,45.02236377,6.13526938,98.81596545,Mango,sandy loam
5,16,31,35.96054636,48.69677802,4.555688532,98.00644238,Mango,sandy loam
1,30,29,28.33333307,51.39586505,6.434197756,91.67241761,Mango,sandy loam
16,35,31,32.27652024,50.19368841,5.316875978,95.99487068,Mango,sandy loam
35,18,26,31.99490489,50.84881347,5.279388967,97.38741498,Mango,Unknown
4,40,26,27.58258929,48.56916221,6.720041791,95.8445641,Mango,silt
9,29,34,29.38471637,45.88744691,5.72742254,100.8124659,Mango,sandy loam
2,38,33,32.38697531,53.2328243,4.691396195,90.21633216,Mango,silt
26,32,32,30.91471455,49.92963856,6.810186079,90.14047759,Mango,sandy loam
34,38,31,35.37775595,45.58110023,6.454045329,97.41586402,Mango,silt
5,32,33,32.32362177,52.5896771,5.842763773,93.36718816,Mango,sandy loam
31,29,26,28.22373428,47.40519056,5.024124684,97.76832322,Mango,Unknown
34,34,35,27.27433181,47.16808054,6.422710539,95.257992,Mango,sandy loam
36,19,32,27.10710832,50.70880979,4.94295037,92.37238878,Mango,sandy loam
7,17,26,34.89226666,48.75613373,6.414526606,91.63074547,Mango,Unknown
38,15,27,33.7462686,48.50387598,6.777788126,92.26439205,Mango,Unknown
5,19,25,27.3511056,54.43945147,6.441328044,96.27792547,Mango,Unknown
37,36,26,32.89300162,52.61323969,4.650536197,94.49161372,Mango,silt
21,31,32,35.38598705,51.42664176,5.254532213,90.29643888,Mango,sandy loam
37,36,27,27.5529736,47.90859131,5.910634533,90.40332704,Mango,silt
23,23,30,32.82141065,47.45553843,4.755273631,90.89173106,Mango,sandy loam
36,26,26,30.17294105,51.0845903,6.814630246,95.23444287,Mango,Unknown
24,33,35,29.26382931,54.82257868,5.342866119,100.7586226,Mango,sandy loam
26,18,30,32.06097197,51.08494181,6.336234624,96.59816497,Mango,sandy loam
22,17,26,28.69818144,47.71875722,4.754435025,99.642454,Mango,Unknown
11,34,32,29.14305008,49.40983294,6.831706773,97.55155537,Mango,sandy loam
29,35,28,28.3471611,53.53903102,6.967417766,90.40260445,Mango,sandy loam
22,28,26,27.67256197,45.41692012,4.947683034,92.84991507,Mango,Unknown
23,24,32,28.1218093,46.16888595,5.630619901,93.30247448,Mango,sandy loam
1,35,34,30.79375683,46.69536813,6.27339822,92.21318555,Mango,sandy loam
2,24,34,28.89409382,54.80750249,6.472774648,94.76322976,Mango,sandy loam
39,37,25,33.33024826,45.61143594,6.953246506,98.28583013,Mango,silt
15,36,27,27.78912455,53.96886679,5.643710216,91.01152997,Mango,silt
3,18,31,31.65333432,48.20662669,6.392313973,91.09745581,Mango,sandy loam
8,38,32,29.75150773,46.73723302,4.981816523,91.405983,Mango,silt
33,31,34,31.32995611,50.22287593,5.421265283,89.78216168,Mango,sandy loam
14,29,32,35.63627319,48.97047762,6.942520105,97.51952041,Mango,sandy loam
18,20,26,31.66524687,51.98594645,5.435840509,89.98024312,Mango,Unknown
9,21,32,32.26935342,53.56092806,5.870116071,95.94035356,Mango,sandy loam
20,30,27,27.81005614,51.59445462,4.74910393,95.89898581,Mango,sandy loam
9,38,25,34.58561471,50.34035336,5.497946899,100.3060719,Mango,silt
26,24,34,31.27180992,52.23810152,6.811291098,89.74409017,Mango,sandy loam
31,36,29,33.93679864,52.72170281,6.460542749,97.4611918,Mango,silt
14,18,35,31.09154239,47.02058367,4.791146778,91.46664318,Mango,sandy loam
40,16,35,31.89356292,49.02450149,6.4841522,89.59371481,Mango,sandy loam
28,27,34,32.45465292,50.69693751,6.526654345,95.04871605,Mango,sandy loam
0,17,30,35.47478322,47.97230503,6.279133738,97.79072474,Mango,sandy loam
1,29,29,27.32961444,49.30347234,6.052026047,93.53197359,Mango,Unknown
2,36,31,30.90225239,49.95955487,5.73171945,91.77522598,Mango,silt
12,27,26,29.09382275,45.5661059,5.32307197,96.23520043,Mango,Unknown
7,28,35,30.02086169,46.78393776,4.66910839,96.63721027,Mango,sandy loam
0,36,26,34.13072188,51.25786185,5.101206389,96.38808001,Mango,silt
26,35,31,33.44619894,53.05980465,5.339556562,98.05089394,Mango,sandy loam
27,21,30,35.3915464,52.48823147,5.061081874,91.22881052,Mango,sandy loam
22,38,31,31.53356352,53.06009323,5.821106036,98.57025046,Mango,silt
22,18,31,30.7645515,47.93791463,5.956027059,90.38503469,Mango,sandy loam
28,23,28,30.01821337,50.0983181,5.676032581,96.08745082,Mango,Unknown
7,31,27,31.32863689,47.59319575,6.524114355,94.67344737,Mango,sandy loam
29,34,26,33.88004781,54.39416048,6.273953676,89.29147581,Mango,sandy loam
8,37,33,28.07802689,54.9640534,6.128167757,97.45373619,Mango,silt
39,16,27,35.53845018,52.94641947,4.934964765,91.54560427,Mango,Unknown
40,24,25,28.70595247,50.44030129,5.445008416,95.8946444,Mango,Unknown
19,38,26,31.48451729,48.77926304,4.525722333,93.17221967,Mango,silt
21,21,30,27.69819273,51.41593238,5.403908328,100.7720705,Mango,sandy loam
22,18,33,30.41235793,52.48100602,6.621623545,93.92375879,Mango,sandy loam
31,20,30,32.17752026,54.01352682,6.207495815,91.88766069,Mango,sandy loam
18,26,31,32.6112614,47.74916499,5.418475257,91.10190759,Mango,sandy loam
24,130,195,29.99677232,81.54156612,6.112305667,67.12534492,Grapes,silty clay
13,144,204,30.7280404,82.42614055,6.092241627,68.38135469,Grapes,silty clay
22,123,205,32.44577836,83.88504863,5.896343436,68.73932528,Grapes,silty clay
36,125,196,37.46566825,80.65968681,6.15526103,66.83872293,Grapes,silty clay
24,131,196,22.03296178,83.74372787,5.732453638,65.34440794,Grapes,silty clay
2,123,198,39.64851881,82.21079946,6.253034534,70.39906054,Grapes,silty clay
35,140,197,16.77557314,82.75241875,6.106190557,66.76285469,Grapes,silty clay
11,122,195,12.14190714,83.56812483,5.647202395,69.63122027,Grapes,silty clay
6,123,203,12.7567962,81.62497448,6.130310493,66.77844567,Grapes,silty clay
17,134,204,39.04071989,80.18393287,6.499604931,73.88467027,Grapes,silty clay
25,130,197,39.70772192,82.68593454,5.554831977,74.91506217,Grapes,silty clay
27,145,205,9.467960445,82.29335466,5.800242694,66.02765219,Grapes,silty clay
9,122,201,29.58748357,80.91934392,5.570290539,68.06417307,Grapes,silty clay
16,139,203,17.82803682,80.96093443,6.27564088,65.84748763,Grapes,silty clay
32,141,204,8.825674745,82.89753705,5.536645599,67.235765,Grapes,silty clay
22,138,195,27.83487131,83.51444973,6.208196881,73.02882766,Grapes,silty clay
31,144,202,11.02105378,80.55557235,5.870600622,68.23963161,Grapes,silty clay
3,136,205,17.5862944,80.84806564,6.334771461,71.4065452,Grapes,silty clay
28,122,197,19.89363946,82.73366439,5.856575335,69.66256816,Grapes,silty clay
4,136,204,29.93707596,81.77713468,5.898944282,65.52279323,Grapes,silty clay
39,145,201,36.73126647,80.58931938,5.775600435,72.24230804,Grapes,silty clay
38,132,197,20.42094753,81.54185044,5.931101816,66.93065667,Grapes,silty clay
36,133,198,25.51939719,83.98351748,6.2286454,69.17281221,Grapes,silty clay
25,121,201,30.50734778,82.71775569,5.594240603,70.08200379,Grapes,silty clay
15,125,199,18.4269936,80.55625868,5.569230319,69.75734306,Grapes,silty clay
24,140,205,12.087022,83.59398734,5.93202852,68.66813363,Grapes,silty clay
13,132,203,23.60115364,82.48336987,6.423216506,73.23901752,Grapes,silty clay
5,126,197,12.80000387,81.20876367,6.417500829,67.10439401,Grapes,silty clay
30,120,200,38.06099482,82.24729637,6.234904253,65.70148216,Grapes,silty clay
23,142,197,39.06555518,82.03812973,6.000573725,69.30772897,Grapes,silty clay
26,135,203,33.78372897,81.16314317,5.685102769,74.53557341,Grapes,silty clay
7,126,203,16.76201707,82.00335557,5.662140095,73.28712806,Grapes,silty clay
32,139,198,35.89307536,82.66850729,6.358186848,66.53946559,Grapes,silty clay
9,141,202,21.01245395,81.17931863,6.119495295,66.38448261,Grapes,silty clay
20,142,196,10.89875873,80.01639435,6.207600783,68.69420397,Grapes,silty clay
32,129,201,16.36251869,83.00471609,6.48754639,71.55665483,Grapes,silty clay
3,134,199,20.28370163,81.32235739,5.81717753,71.06611222,Grapes,silty clay
38,138,204,25.11108456,83.25447587,6.325480034,73.01026829,Grapes,silty clay
14,131,198,33.4641162,83.86742974,5.562790949,67.92204319,Grapes,silty clay
20,122,204,11.7976469,80.86325389,6.487369687,65.06962486,Grapes,silty clay
40,126,201,11.36300891,80.03100049,6.116982944,71.18289431,Grapes,sandy loam
36,128,204,25.23542319,80.68700527,5.695792761,67.03840888,Grapes,silty clay
11,132,197,15.99050693,81.23966573,5.734317007,74.40198861,Grapes,silty clay
0,137,195,22.4359017,80.18612085,6.329499832,65.3973168,Grapes,silty clay
19,123,200,34.76086052,81.03544763,6.167013532,65.70430027,Grapes,silty clay
31,136,197,31.11047251,83.34010951,5.653776058,71.43001582,Grapes,silty clay
4,134,200,28.57828803,80.95628959,5.840256272,73.34232097,Grapes,silty clay
39,139,201,41.18664903,81.01783402,5.539980812,68.68895899,Grapes,silty clay
8,127,196,27.02766138,83.17093908,5.833302165,70.95666003,Grapes,silty clay
39,138,203,21.19339319,82.33098331,6.399433771,74.62834921,Grapes,silty clay
32,120,204,10.38004759,83.44518113,6.138958698,67.3917379,Grapes,silty clay
12,142,203,31.3115978,82.56407013,5.972850838,65.01095312,Grapes,silty clay
8,133,195,20.46657776,80.97598029,6.456079585,71.29813872,Grapes,silty clay
8,139,199,29.36947679,81.53996362,6.336426667,66.13442813,Grapes,silty clay
21,134,202,10.72302459,80.02130636,6.425419926,65.2982112,Grapes,silty clay
40,140,195,14.97846952,80.49979873,6.294395676,71.63437433,Grapes,sandy loam
39,127,202,15.3246651,81.67215994,6.477768039,71.60102999,Grapes,silty clay
19,120,195,18.73932187,81.12109244,5.931538447,73.55807954,Grapes,silty clay
21,139,201,19.3642553,83.36094029,5.980598579,67.15094741,Grapes,silty clay
17,136,195,41.20733624,81.61051026,6.389783283,65.90227462,Grapes,silty clay
33,139,203,33.34214482,82.51034633,5.693287415,70.68098614,Grapes,silty clay
22,133,201,23.81995682,80.12211649,6.00299607,67.2739864,Grapes,silty clay
32,130,196,40.66012294,81.24995984,6.372959542,74.03030056,Grapes,silty clay
37,135,205,11.82768186,80.2827185,5.510924849,74.10225057,Grapes,silty clay
15,140,195,13.28504331,83.54193816,5.69945282,65.80006004,Grapes,silty clay
39,132,196,35.83089092,83.32560104,5.778594403,73.67984885,Grapes,silty clay
40,121,199,26.18159716,81.03886263,6.315586313,66.05911698,Grapes,sandy loam
40,132,202,24.57558351,80.70695797,5.971813006,69.706113,Grapes,sandy loam
29,142,203,29.67229086,83.71498986,5.891195653,66.48490371,Grapes,silty clay
32,121,199,39.37102553,81.25353895,6.129812716,74.08101744,Grapes,silty clay
6,140,205,17.66558428,82.92903419,6.313085601,69.8671263,Grapes,silty clay
8,120,196,24.06679352,82.66396666,6.053662544,69.81855775,Grapes,silty clay
34,133,202,15.31413469,80.09711412,5.804799142,74.82144653,Grapes,silty clay
35,135,199,21.77466746,80.54942557,6.400719746,69.39630398,Grapes,silty clay
16,145,199,26.91624843,80.76838926,5.953966361,69.30927185,Grapes,silty clay
8,136,201,41.65602996,82.22118237,5.609255992,74.19664838,Grapes,silty clay
25,129,195,17.98667801,81.17712085,5.777271492,72.37127689,Grapes,silty clay
16,130,201,29.12033769,82.79092939,5.682395429,68.8503047,Grapes,silty clay
39,129,203,34.38922481,83.18392806,5.863996687,71.03001556,Grapes,silty clay
38,135,203,41.36106301,82.79782954,6.444373116,69.92107482,Grapes,silty clay
33,120,205,35.12158265,82.26890793,5.550832178,69.71518491,Grapes,silty clay
35,125,204,19.6491772,80.15215777,6.107741788,73.69529586,Grapes,silty clay
1,132,200,16.27852801,82.94270065,5.620745638,66.57462809,Grapes,silty clay
39,140,203,21.11903604,80.63399198,6.349875906,69.27779761,Grapes,silty clay
28,145,202,19.2077707,82.9042841,6.484323189,66.83113717,Grapes,silty clay
6,128,200,25.96308415,82.57813624,5.838748311,70.31782647,Grapes,silty clay
6,139,199,25.67385024,81.6212135,6.29099842,74.10919422,Grapes,silty clay
29,122,196,41.94865736,81.15595212,5.638328481,73.06862952,Grapes,silty clay
37,144,197,11.18994268,80.8084305,6.415555956,66.34234944,Grapes,silty clay
38,120,197,17.5438296,82.94703302,6.323722572,73.77063744,Grapes,silty clay
38,141,198,13.05809741,80.28297993,5.757009965,70.75633584,Grapes,silty clay
14,121,203,9.724457611,83.74765639,6.158689406,74.46411148,Grapes,silty clay
6,125,204,27.92004934,82.93262435,5.733539807,69.92092839,Grapes,silty clay
32,138,197,9.535585543,80.73112694,5.908724337,69.44115171,Grapes,silty clay
11,124,204,13.42988625,80.06633966,6.361141107,71.40043037,Grapes,silty clay
23,138,200,9.851242629,80.22631717,5.96537863,68.42802444,Grapes,silty clay
40,143,201,24.97256132,82.72828653,6.476757723,66.70016285,Grapes,sandy loam
6,142,202,27.23708304,82.94573346,6.224542938,70.42508897,Grapes,silty clay
37,124,195,18.70679077,83.4795292,6.209928251,66.5964488,Grapes,silty clay
35,134,204,9.949929082,82.55138983,5.841138354,66.00817551,Grapes,silty clay
119,25,51,26.47330219,80.92254421,6.283818329,53.65742581,Watermelon,sandy clay loam
119,19,55,25.18780042,83.44621709,6.818261383,46.87420883,Watermelon,sandy clay
105,30,50,25.29954705,81.77527562,6.37620108,57.04147057,Watermelon,sandy loam
114,8,50,24.74631269,88.30866319,6.581587932,57.95826144,Watermelon,sandy clay loam
93,22,52,26.58740671,81.32563243,6.932739726,41.87540028,Watermelon,sandy clay loam
80,26,55,24.53442564,88.989272,6.140099215,49.11618732,Watermelon,sandy clay loam
85,27,45,26.0713757,88.7285657,6.467095849,57.79652846,Watermelon,sandy clay loam
85,22,53,25.96534238,89.77076659,6.849471704,59.46338556,Watermelon,sandy clay loam
82,22,45,26.22338015,85.34866045,6.512196212,54.60159289,Watermelon,sandy clay loam
118,13,54,24.41311871,89.81574032,6.039584629,44.07843475,Watermelon,sandy clay
83,25,53,26.49195283,80.04678201,6.057697106,57.72799157,Watermelon,sandy clay loam
86,15,47,24.04355803,84.18406764,6.423898762,53.78929956,Watermelon,sandy clay loam
101,10,47,25.5421695,83.31883376,6.936997681,57.57343233,Watermelon,sandy clay loam
119,9,50,26.74550678,83.9195902,6.251286661,40.794305,Watermelon,sandy clay loam
104,17,46,25.7131428,80.22972777,6.190015912,43.08961827,Watermelon,sandy clay loam
95,12,51,25.76484262,84.1726996,6.681606702,44.22066914,Watermelon,sandy clay
102,14,52,26.79489868,89.64815231,6.51075991,57.74091817,Watermelon,sandy clay
109,21,55,24.9004602,89.73524177,6.770278088,57.44942094,Watermelon,sandy clay loam
81,18,50,26.80750629,88.22874955,6.429788073,58.79889057,Watermelon,sandy clay loam
103,17,51,25.11189154,80.02621335,6.209888345,44.20656987,Watermelon,sandy clay
105,14,50,26.2148837,87.6883982,6.419052193,59.65590798,Watermelon,sandy clay loam
97,8,52,24.9103226,86.97190046,6.237861736,49.48575692,Watermelon,sandy clay
120,19,49,25.79448878,84.26830701,6.762471629,56.45229202,Watermelon,sandy clay loam
95,16,55,25.26931156,87.55055105,6.612847999,40.12650421,Watermelon,sandy clay
83,29,52,25.76402693,87.5931128,6.704688865,46.05122728,Watermelon,sandy clay loam
83,9,45,25.85483596,89.13163965,6.049609892,46.85176955,Watermelon,sandy clay loam
91,21,50,24.33528185,81.44030363,6.762030215,48.32113628,Watermelon,sandy clay loam
116,5,54,25.37601283,80.99313508,6.65398725,57.23028471,Watermelon,sandy clay
112,28,54,24.86094646,85.05318563,6.738030547,55.29563514,Watermelon,sandy clay loam
88,29,51,24.71885473,88.94568335,6.095689937,48.45978627,Watermelon,sandy clay loam
118,15,45,24.21495706,84.20576992,6.538006356,48.01138482,Watermelon,sandy clay loam
92,21,48,25.81692236,82.043255,6.377427122,54.82963379,Watermelon,sandy clay loam
106,14,45,24.47018505,84.16390229,6.417011754,57.26773002,Watermelon,sandy clay loam
99,5,47,24.13078816,84.84494575,6.649086972,51.19470197,Watermelon,sandy clay loam
98,8,51,26.1793464,86.52258079,6.25933595,49.43050977,Watermelon,sandy clay
108,22,46,26.17668721,86.7295205,6.121168559,53.33484977,Watermelon,sandy clay loam
119,7,55,26.03867719,84.6378378,6.031424482,44.3993381,Watermelon,sandy clay
117,27,48,26.53259325,82.39053979,6.835268184,54.30660782,Watermelon,sandy clay loam
109,10,53,26.81938687,87.8274604,6.551750306,46.06193778,Watermelon,sandy clay
80,16,46,25.50405534,81.40297428,6.940236218,48.47833278,Watermelon,sandy clay loam
100,18,52,26.20234499,80.38266489,6.87606733,56.47941847,Watermelon,sandy clay
91,7,53,25.13735887,89.28272716,6.457216535,43.52897517,Watermelon,sandy clay
86,6,53,25.92030221,83.47202566,6.921847888,42.10681516,Watermelon,sandy clay
107,5,52,26.6634609,89.98405233,6.881425746,57.40847165,Watermelon,sandy clay
103,16,49,24.06731461,81.64075303,6.915717008,51.75212401,Watermelon,sandy clay loam
101,20,48,24.6774157,82.75411437,6.206247494,57.05709413,Watermelon,sandy clay loam
85,25,47,26.11440416,87.64081095,6.29542477,58.48160844,Watermelon,sandy clay loam
84,7,51,26.81530456,87.65694462,6.399669044,55.74073582,Watermelon,sandy clay
102,28,54,25.15623099,80.27525115,6.862157042,55.49541453,Watermelon,sandy clay loam
98,25,52,25.2801372,83.15393658,6.224066378,49.29456609,Watermelon,sandy clay loam
97,25,50,26.22005978,80.90127035,6.093814669,49.08553937,Watermelon,sandy clay loam
90,16,45,24.92093261,80.61750795,6.291540278,50.55710813,Watermelon,sandy clay loam
95,12,46,26.21667586,81.01009354,6.32281728,54.65423596,Watermelon,sandy clay loam
82,23,49,26.81383586,87.21986949,6.873283991,51.70497792,Watermelon,sandy clay loam
82,25,51,24.31334971,87.47409052,6.074209622,48.11248366,Watermelon,sandy clay loam
110,28,46,24.29105004,88.04541346,6.49889585,51.26046418,Watermelon,sandy clay loam
118,21,51,24.42998931,86.33904774,6.678805092,48.58241822,Watermelon,sandy clay loam
120,20,45,25.66576039,88.6984228,6.114128685,54.22722466,Watermelon,sandy clay loam
91,7,52,25.07803672,83.46230461,6.405054243,56.39962921,Watermelon,sandy clay
81,6,55,24.88910524,85.87059083,6.110142735,51.70699144,Watermelon,sandy clay
101,13,54,25.42900869,82.91481799,6.828982708,56.34144589,Watermelon,sandy clay
101,17,55,24.37118217,87.1269128,6.451499764,44.63907691,Watermelon,sandy clay
111,6,53,26.4930645,88.59143088,6.313512999,46.06382209,Watermelon,sandy clay
107,10,49,25.83202912,89.00481725,6.755192025,45.24690619,Watermelon,sandy clay loam
115,11,46,24.41592661,89.39655519,6.623167177,40.32161859,Watermelon,sandy clay loam
84,25,52,24.37190239,81.2514818,6.12532356,44.20899581,Watermelon,sandy clay loam
120,7,47,24.24782473,83.03687902,6.653867608,54.7657624,Watermelon,sandy clay loam
91,12,46,24.64458469,85.49938185,6.343942518,48.31219031,Watermelon,sandy clay loam
89,22,52,24.89681131,86.10782926,6.217300786,53.14626213,Watermelon,sandy clay loam
113,19,46,25.41864024,81.12122989,6.286387658,49.52320689,Watermelon,sandy clay loam
97,22,50,26.26028739,86.14585891,6.7698938,58.97878791,Watermelon,sandy clay loam
117,30,50,24.90123934,87.20772913,6.744966312,46.59207341,Watermelon,sandy loam
90,14,52,24.84740848,89.20454622,6.391858432,59.67927244,Watermelon,sandy clay
